0.291699|3.10042|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 1514, 54, 54, 54, 54]|2.8087210000000002|[1e-05, 0.18273100000000003, 0.41245999999999994, 0.10881800000000008, 8.699999999994823e-05, 6.8000000000068e-05, 0.14519199999999988, 0.341858, 0.18215500000000007, 0.40286200000000005, 0.3549500000000001, 0.10462899999999964, 0.06510700000000025, 0.4022709999999998]|MAIL_gate_POP_filetransfer.pcap
0.291656|3.165294|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 597, 597, 841, 597, 597, 597, 597, 597, 597, 597, 597, 841, 597]|2.8736379999999997|[1e-05, 0.182714, 0.37477, 0.146702, 0.14516000000000007, 0.30549899999999997, 0.21850999999999998, 0.380965, 0.3388110000000002, 0.1426829999999999, 0.06509600000000004, 0.3639159999999997, 0.14405900000000038, 0.06469699999999978]|MAIL_gate_POP_filetransfer.pcap
0.000192|3.171156|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 1474, 1474, 60, 60, 60, 60, 60, 1474, 1474, 60, 60]|3.1709639999999997|[1e-05, 0.477303, 0.00034200000000000896, 0.517814, 0.00011700000000003374, 0.15371599999999996, 0.526459, 0.39220199999999994, 0.5268360000000003, 0.0001879999999996329, 0.5052510000000003, 8.399999999975094e-05, 0.07015500000000019, 0.00035799999999985843]|MAIL_gate_POP_filetransfer.pcap
0.0|3.729239|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[1111, 597, 597, 597, 597, 165, 597, 597, 597, 597, 1111, 597, 597, 597]|3.729239|[1e-05, 0.477261, 0.0004390000000000227, 0.6715739999999999, 0.5265690000000001, 0.3922300000000001, 0.5267559999999998, 0.00022700000000019926, 0.575472, 0.00034199999999984243, 0.00028600000000000847, 0.3914690000000003, 0.13410900000000003, 0.03237699999999988]|MAIL_gate_POP_filetransfer.pcap
3.171254|28.747384|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|25.57613|[1e-05, 0.39166500000000015, 0.13400900000000027, 0.03231099999999998, 0.9335450000000001, 0.4984630000000001, 0.4169109999999998, 0.8002589999999996, 0.0002570000000003958, 1.383845, 19.517796, 0.000226999999998867, 0.5132510000000003, 0.5658670000000008]|MAIL_gate_POP_filetransfer.pcap
3.54901|29.186752|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1111, 1111, 597, 597, 597, 597, 597, 1111, 597, 597, 597, 597, 597, 597]|25.637742|[1e-05, 0.14602300000000001, 0.955117, 0.4980380000000002, 0.40019699999999947, 0.8014740000000007, 1.4004449999999995, 0.39823699999999995, 19.499940000000002, 0.14371699999999876, 0.5548160000000024, 0.4003699999999988, 0.3371120000000012, 0.10220999999999947]|MAIL_gate_POP_filetransfer.pcap
3.100464|29.77713|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 1514, 1514, 54, 54, 54, 1514, 54, 54, 54, 54]|26.676666|[1e-05, 5.3999999999998494e-05, 3.299999999972769e-05, 0.064743, 3.2127060000000003, 0.00021000000000004349, 1.808661999999999, 19.461658, 0.14372299999999782, 0.9763990000000007, 0.3542330000000007, 0.06386699999999834, 0.1041380000000025, 0.4550389999999993]|MAIL_gate_POP_filetransfer.pcap
4.662515|30.158414|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[597, 597, 597, 247, 597, 597, 1111, 597, 597, 165, 597, 597, 597, 597]|25.495899|[1e-05, 0.4984609999999998, 0.41689299999999996, 0.8006830000000003, 1.3837130000000002, 19.517782, 0.00047999999999959186, 0.5130909999999993, 0.5658659999999998, 0.409281, 0.41972800000000277, 0.003695000000000448, 0.5849419999999981, 0.38104200000000077]|MAIL_gate_POP_filetransfer.pcap
28.76886|48.941178|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]|20.172318|[1e-05, 0.41980099999999965, 0.0036360000000001946, 0.5850940000000016, 0.381022999999999, 0.41604699999999895, 0.5898229999999991, 0.000286000000002673, 1.5983330000000002, 15.411567999999995, 0.24332300000000373, 0.1836720000000014, 0.1464989999999986, 0.0625920000000022]|MAIL_gate_POP_filetransfer.pcap
29.251599|49.310906|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[597, 597, 597, 597, 597, 597, 1111, 597, 597, 597, 1140, 597, 597, 597]|20.059307000000004|[1e-05, 0.4942820000000019, 0.40541999999999945, 0.3941139999999983, 0.6035570000000021, 1.6040139999999994, 0.39514299999999736, 15.266934000000006, 0.22522199999999515, 0.10317299999999818, 0.064782000000001, 0.1329380000000029, 0.10120200000000068, 0.23033900000000074]|MAIL_gate_POP_filetransfer.pcap
